position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,nf,lexrank,tfisf,btfisf,scores
2,10,256,D0939,B,NYT_ENG_20050506.0002,28,0.1224,0.4615,0.03039,0.12,8,1,0,(),1.21094,0.176206,0.591175,1.06153
3,10,257,D0939,B,NYT_ENG_20050506.0002,11,0.06698,0.5909,0.0209,0.2,3,0,1,(),0.600719,-1.04681,-0.394361,1.01273
4,10,258,D0939,B,NYT_ENG_20050506.0002,36,0.1411,0.4044,0.02345,0.06818,10,5,0,(),2.41958,1.62825,2.8237,1.14999
5,10,259,D0939,B,NYT_ENG_20050506.0002,19,0.06648,0.3824,0.005334,0.03125,5,3,0,(),1.32738,-0.348181,-0.299714,1.03796
6,10,260,D0939,B,NYT_ENG_20050506.0002,14,0.05862,0.4107,0.002475,0.01923,2,3,0,(),0.751837,-0.83398,-0.738643,0.986111
7,10,261,D0939,B,NYT_ENG_20050506.0002,36,0.1688,0.5156,0.03327,0.1048,6,3,0,(),1.70894,0.416913,0.645035,0.998898
8,10,262,D0939,B,NYT_ENG_20050506.0002,32,0.1154,0.375,0.01536,0.05172,5,1,0,(),1.13291,0.285297,0.257873,0.956439
9,10,263,D0939,B,NYT_ENG_20050506.0002,24,0.128,0.5208,0.015,0.06522,6,0,0,(),0.635434,0.118658,0.663364,0.975371
0,7,264,D0939,B,APW_ENG_20050520.0083,28,0.1383,0.4821,0.04448,0.1574,8,1,0,(),1.504,0.403902,2.46113,1.1773
1,7,265,D0939,B,APW_ENG_20050520.0083,28,0.07173,0.28,0,0,4,6,0,(),2.64363,0.637182,1.93886,1.25564
2,7,266,D0939,B,APW_ENG_20050520.0083,14,0.04307,0.3269,0,0,2,1,0,(),1.91809,-0.788895,-0.121751,1.171
3,7,267,D0939,B,APW_ENG_20050520.0083,39,0.1875,0.5069,0.03606,0.1,9,2,0,(),1.97489,0.967229,1.78502,1.05536
4,7,268,D0939,B,APW_ENG_20050520.0083,11,0.06375,0.5682,0.02289,0.225,4,1,0,(),1.4217,-0.991616,-0.479525,1.08894
5,7,269,D0939,B,APW_ENG_20050520.0083,17,0.05933,0.3382,0,0,3,2,0,(),0.176951,-0.67099,-0.575993,0.926499
6,7,270,D0939,B,APW_ENG_20050520.0083,27,0.09501,0.3558,0.02065,0.08,7,1,0,(),1.35126,0.276442,0.865384,1.02511
0,9,271,D0939,B,APW_ENG_20050826.0935,31,0.133,0.4333,0.02343,0.07759,9,0,0,(),1.80403,0.340342,2.34947,1.18636
1,9,272,D0939,B,APW_ENG_20050826.0935,28,0.07173,0.28,0,0,4,6,0,(),2.62293,0.505756,1.8619,1.25352
2,9,273,D0939,B,APW_ENG_20050826.0935,14,0.04307,0.3269,0,0,2,1,0,(),1.91809,-0.788895,-0.121751,1.17276
3,9,274,D0939,B,APW_ENG_20050826.0935,39,0.1875,0.5069,0.03606,0.1,9,2,0,(),1.97489,0.967229,1.78502,1.05775
4,9,275,D0939,B,APW_ENG_20050826.0935,15,0.1048,0.6833,0.05902,0.4107,4,1,1,(),1.3818,-0.789971,0.0222699,1.08478
5,9,276,D0939,B,APW_ENG_20050826.0935,39,0.1095,0.2829,0.0126,0.03378,13,7,0,(),1.73569,1.75771,2.0465,1.03067
6,9,277,D0939,B,APW_ENG_20050826.0935,13,0.0617,0.4615,0.0209,0.1667,3,0,0,(),0.575961,-1.02974,-0.70384,0.994386
7,9,278,D0939,B,APW_ENG_20050826.0935,14,0.03081,0.2308,0,0,3,0,0,(),0.385569,-1.34385,-1.37775,0.95124
8,9,279,D0939,B,APW_ENG_20050826.0935,17,0.04854,0.3167,0,0,5,3,0,(),1.34776,-0.328317,-0.435727,1.03327
0,4,0,D0940,B,XIN_ENG_20050911.0242,16,0.07311,0.5,0.01362,0.09615,2,6,0,(),2.20477,-0.286818,1.24769,1.26129
1,4,1,D0940,B,XIN_ENG_20050911.0242,41,0.09913,0.2568,0.0215,0.05556,4,24,0,(),0.94956,2.4599,2.26426,0.994671
2,4,2,D0940,B,XIN_ENG_20050911.0242,23,0.08851,0.3864,0.01593,0.07143,3,7,0,(),1.71786,0.380224,0.932462,1.12679
3,4,3,D0940,B,XIN_ENG_20050911.0242,23,0.1057,0.4659,0.02857,0.131,7,0,1,(),1.22379,-0.599352,0.336376,1.01812
0,33,4,D0940,B,APW_ENG_20050912.0155,42,0.09671,0.2313,0.01093,0.02564,11,8,0,(),1.34461,1.69192,4.72387,1.15073
1,33,5,D0940,B,APW_ENG_20050912.0155,38,0.09612,0.2569,0.002778,0.007143,11,4,0,(),0.350832,2.39197,1.29152,0.921324
2,33,6,D0940,B,APW_ENG_20050912.0155,27,0.07286,0.2917,0,0,4,8,0,(),0.296926,0.59111,0.581705,0.97072
3,33,7,D0940,B,APW_ENG_20050912.0155,20,0.05725,0.3056,0.005278,0.02941,3,6,0,(),0.635462,-0.436923,-0.0742792,0.980509
4,33,8,D0940,B,APW_ENG_20050912.0155,31,0.1051,0.3571,0.0164,0.05556,6,3,0,(),0.860895,0.262146,0.448365,0.938783
5,33,9,D0940,B,APW_ENG_20050912.0155,13,0.03399,0.2708,0.01318,0.1136,2,6,0,(),1.11269,-0.134737,-0.322838,1.04028
6,33,10,D0940,B,APW_ENG_20050912.0155,20,0.05479,0.2917,0.01033,0.05882,6,0,0,(),0.824185,-0.293403,-0.206904,0.983965
7,33,11,D0940,B,APW_ENG_20050912.0155,19,0.04696,0.2812,0.0025,0.01667,2,4,0,(),0.117446,-0.690284,-0.995026,0.909933
8,33,12,D0940,B,APW_ENG_20050912.0155,33,0.1042,0.3226,0,0,8,2,0,(),0.674493,0.0251431,0.669214,0.921827
9,33,13,D0940,B,APW_ENG_20050912.0155,27,0.05011,0.1827,0.005466,0.02,6,4,0,(),0.842812,0.688299,0.495177,0.964009
10,33,14,D0940,B,APW_ENG_20050912.0155,39,0.1042,0.2778,0.008056,0.02143,4,11,0,(),0.502168,1.35251,0.852742,0.868271
11,33,15,D0940,B,APW_ENG_20050912.0155,31,0.06758,0.2097,0.008244,0.025,8,3,0,(),1.14657,0.890132,1.08104,0.98685
12,33,16,D0940,B,APW_ENG_20050912.0155,30,0.07058,0.25,0.01058,0.03846,7,1,0,(),0.859122,0.407174,0.535436,0.95019
13,33,17,D0940,B,APW_ENG_20050912.0155,41,0.09976,0.25,0.005466,0.01351,7,9,0,(),1.3408,1.26391,2.07901,0.985835
14,33,18,D0940,B,APW_ENG_20050912.0155,27,0.07838,0.2885,0.007803,0.03,11,2,0,(),0.722583,0.518121,0.0795815,0.935207
15,33,19,D0940,B,APW_ENG_20050912.0155,14,0.05484,0.375,0.01324,0.09615,3,6,0,(),1.43,-0.194506,0.159995,1.06646
16,33,20,D0940,B,APW_ENG_20050912.0155,23,0.05191,0.2381,0.0025,0.0125,4,5,0,(),0.669045,-0.166306,-0.135493,0.953448
17,33,21,D0940,B,APW_ENG_20050912.0155,37,0.09615,0.2721,0.01579,0.04545,8,5,0,(),1.27142,0.678602,0.636557,0.948583
18,33,22,D0940,B,APW_ENG_20050912.0155,34,0.08806,0.2742,0.007803,0.025,10,3,0,(),0.800553,1.2455,1.61047,0.953668
19,33,23,D0940,B,APW_ENG_20050912.0155,13,0.04571,0.3462,0.01513,0.125,4,2,1,(),0.47166,-0.661543,-0.440136,0.964254
20,33,24,D0940,B,APW_ENG_20050912.0155,8,0.02865,0.3438,0,0,1,1,0,(),0.578646,-1.57527,-1.30971,0.97684
21,33,25,D0940,B,APW_ENG_20050912.0155,26,0.1064,0.41,0.03386,0.1354,5,3,0,(),1.58376,-0.00976608,0.24642,1.02178
22,33,26,D0940,B,APW_ENG_20050912.0155,24,0.07327,0.3043,0.002778,0.01136,5,0,0,(),0.0380367,-0.0558056,-0.482219,0.865254
23,33,27,D0940,B,APW_ENG_20050912.0155,18,0.07207,0.3889,0.02083,0.1176,3,1,0,(),0.862789,-0.926834,-0.381071,0.990998
24,33,28,D0940,B,APW_ENG_20050912.0155,33,0.105,0.3125,0.02151,0.06452,7,3,0,(),1.52656,0.498305,0.977722,1.00423
25,33,29,D0940,B,APW_ENG_20050912.0155,12,0.03362,0.2708,0,0,3,1,0,(),0.903124,-1.08752,-0.860669,0.988856
26,33,30,D0940,B,APW_ENG_20050912.0155,26,0.06229,0.2609,0.002688,0.01136,7,0,0,(),0.178338,-0.203325,-0.393543,0.884108
27,33,31,D0940,B,APW_ENG_20050912.0155,16,0.05169,0.3125,0.007803,0.05,4,3,0,(),0.75787,-0.334604,-0.428869,0.976498
28,33,32,D0940,B,APW_ENG_20050912.0155,45,0.1069,0.2384,0.0025,0.005952,6,8,0,(),0.378566,1.9718,1.23039,0.83735
29,33,33,D0940,B,APW_ENG_20050912.0155,37,0.1176,0.3309,0.0025,0.007576,8,4,0,(),0.814553,0.912084,0.737907,0.905921
30,33,34,D0940,B,APW_ENG_20050912.0155,14,0.0549,0.375,0.01577,0.1154,4,4,0,(),2.08725,-0.649668,-0.243392,1.11624
31,33,35,D0940,B,APW_ENG_20050912.0155,20,0.045,0.2361,0,0,5,1,0,(),0.111033,-0.730763,-0.869472,0.880253
32,33,36,D0940,B,APW_ENG_20050912.0155,12,0.02601,0.2083,0,0,1,0,0,(),0.120173,-1.39924,-1.15492,0.916494
0,15,37,D0940,B,APW_ENG_20050923.0159,38,0.18,0.4792,0.05296,0.1429,9,4,0,(),1.68428,1.19962,3.85903,1.17239
1,15,38,D0940,B,APW_ENG_20050923.0159,43,0.14,0.3375,0.005025,0.01282,8,0,0,(),0.562019,0.607222,1.00245,0.930958
2,15,39,D0940,B,APW_ENG_20050923.0159,29,0.1169,0.3879,0.01283,0.04464,10,0,0,(),0.941748,0.169627,0.630006,1.0194
3,15,40,D0940,B,APW_ENG_20050923.0159,29,0.1252,0.4138,0.01596,0.05357,4,9,0,(),1.34948,0.443379,0.810262,1.01472
4,15,41,D0940,B,APW_ENG_20050923.0159,49,0.1555,0.3333,0.005278,0.01136,9,4,0,(),0.394515,0.865523,1.2407,0.851645
5,15,42,D0940,B,APW_ENG_20050923.0159,20,0.08324,0.4,0.01033,0.05263,6,1,0,(),0.643923,-0.283641,-0.123329,0.969925
6,15,43,D0940,B,APW_ENG_20050923.0159,44,0.1693,0.3869,0.01077,0.02439,11,1,0,(),0.419992,1.40482,1.60809,0.877575
7,15,44,D0940,B,APW_ENG_20050923.0159,49,0.1854,0.3944,0.03402,0.07386,8,12,0,(),1.89584,2.05302,2.6048,0.997904
8,15,45,D0940,B,APW_ENG_20050923.0159,19,0.07272,0.4118,0.005213,0.03125,5,2,0,(),0.550648,-0.373469,-0.11414,0.969023
9,15,46,D0940,B,APW_ENG_20050923.0159,31,0.08351,0.2667,0.002688,0.008621,8,0,0,(),0.241002,0.228699,0.466527,0.894631
10,15,47,D0940,B,APW_ENG_20050923.0159,40,0.1218,0.3176,0,0,11,1,0,(),0.403963,0.847815,0.851412,0.868794
11,15,48,D0940,B,APW_ENG_20050923.0159,26,0.08901,0.34,0.01873,0.07292,4,6,0,(),1.69161,0.24711,0.538851,1.03904
12,15,49,D0940,B,APW_ENG_20050923.0159,14,0.03414,0.2321,0.002688,0.01923,5,1,0,(),0.233213,-0.683787,-0.655166,0.94309
13,15,50,D0940,B,APW_ENG_20050923.0159,9,0.0418,0.4444,0.007803,0.09375,3,0,0,(),0.981112,-1.32191,-1.03799,1.02118
14,15,51,D0940,B,APW_ENG_20050923.0159,19,0.03984,0.2206,0,0,5,1,0,(),0.475551,-0.990698,-0.803898,0.933437
0,9,52,D0940,B,XIN_ENG_20051012.0279,25,0.1065,0.4,0.03029,0.1146,3,6,0,(),2.11957,0.0725171,1.87896,1.21697
1,9,53,D0940,B,XIN_ENG_20051012.0279,30,0.08446,0.2963,0.01631,0.05769,9,5,0,(),1.31506,0.601419,0.811332,1.05429
2,9,54,D0940,B,XIN_ENG_20051012.0279,31,0.1002,0.3167,0.005556,0.01724,7,0,0,(),0.290991,-0.0837364,0.145969,0.939172
3,9,55,D0940,B,XIN_ENG_20051012.0279,17,0.0597,0.3382,0.002778,0.01562,3,0,0,(),0.402178,-0.745806,-0.535217,0.956304
4,9,56,D0940,B,XIN_ENG_20051012.0279,40,0.1417,0.3553,0.02392,0.06081,13,4,0,(),1.13562,1.96753,1.72491,0.950785
5,9,57,D0940,B,XIN_ENG_20051012.0279,32,0.09997,0.3167,0.01873,0.06034,7,4,0,(),1.72161,0.863783,1.37509,1.03825
6,9,58,D0940,B,XIN_ENG_20051012.0279,27,0.1068,0.3942,0.01615,0.06,4,11,0,(),2.0798,0.863584,1.82109,1.11681
7,9,59,D0940,B,XIN_ENG_20051012.0279,16,0.08854,0.5312,0.02372,0.15,2,3,0,(),1.5881,-0.965608,-0.590503,1.0559
0,8,61,D0940,B,APW_ENG_20051015.0216,27,0.1182,0.4423,0.03547,0.14,6,7,1,(),1.40045,1.20832,3.87431,1.21439
1,8,62,D0940,B,APW_ENG_20051015.0216,17,0.09774,0.5781,0.0429,0.2667,5,3,1,(),1.31391,-0.227822,0.760342,1.14045
2,8,63,D0940,B,APW_ENG_20051015.0216,53,0.177,0.3269,0.01853,0.03431,9,8,0,(),1.48814,2.05603,2.7713,0.998527
3,8,64,D0940,B,APW_ENG_20051015.0216,16,0.03185,0.1875,0.005466,0.03333,3,4,0,(),1.17996,-0.319201,0.339394,1.05849
4,8,65,D0940,B,APW_ENG_20051015.0216,24,0.08205,0.3523,0.008244,0.03571,4,3,0,(),1.3822,-0.660749,-0.161566,1.01576
6,8,67,D0940,B,APW_ENG_20051015.0216,27,0.1096,0.4038,0.0189,0.07,5,8,0,(),2.11063,0.590721,1.57827,1.11076
7,8,68,D0940,B,APW_ENG_20051015.0216,12,0.05484,0.4375,0.002778,0.02273,2,1,0,(),0.467455,-0.826015,-0.607987,0.972768
0,11,69,D0940,B,APW_ENG_20051108.0114,41,0.1846,0.4551,0.03434,0.08553,9,4,0,(),1.58444,1.17641,3.81825,1.14339
1,11,70,D0940,B,APW_ENG_20051108.0114,15,0.05713,0.3929,0.005,0.03846,5,2,0,(),0.658431,-0.48002,-0.164922,1.05039
2,11,71,D0940,B,APW_ENG_20051108.0114,12,0.0286,0.2292,0,0,2,0,0,(),0.289515,-0.984445,-0.244769,1.02197
3,11,72,D0940,B,APW_ENG_20051108.0114,24,0.07563,0.2788,0.005466,0.02,5,5,0,(),0.967103,0.188994,0.527628,0.999836
4,11,73,D0940,B,APW_ENG_20051108.0114,18,0.04142,0.1739,0,0,4,2,0,(),0.187471,-0.0607626,-0.309866,0.917319
5,11,74,D0940,B,APW_ENG_20051108.0114,18,0.05005,0.2969,0.005466,0.03333,2,4,0,(),0.858375,-0.746695,-0.442359,0.993258
6,11,75,D0940,B,APW_ENG_20051108.0114,25,0.1202,0.4792,0.03198,0.1304,3,3,0,(),2.00574,0.105413,0.857208,1.09165
7,11,76,D0940,B,APW_ENG_20051108.0114,11,0.03158,0.2727,0.005466,0.05,3,0,0,(),0.289452,-1.18762,-0.632377,0.959311
8,11,77,D0940,B,APW_ENG_20051108.0114,17,0.05711,0.3235,0.01836,0.1094,5,1,0,(),0.983927,-0.609593,-0.459907,0.994822
9,11,78,D0940,B,APW_ENG_20051108.0114,28,0.1097,0.375,0.01882,0.06481,6,2,0,(),1.37435,-0.0623969,0.470963,1.00031
10,11,79,D0940,B,APW_ENG_20051108.0114,22,0.09121,0.3804,0.01058,0.04545,4,1,0,(),1.31708,-0.163417,0.210937,1.01068
0,7,80,D0940,B,AFP_ENG_20051120.0462,19,0.08384,0.4211,0.01908,0.09722,5,3,0,(),1.7345,-0.0123717,1.72983,1.21121
1,7,81,D0940,B,AFP_ENG_20051120.0462,35,0.1126,0.3359,0.01311,0.04032,5,6,0,(),1.10536,0.25637,0.455331,0.993228
2,7,82,D0940,B,AFP_ENG_20051120.0462,40,0.136,0.3514,0.02694,0.06944,9,1,0,(),0.95132,0.478593,0.765659,0.959511
3,7,83,D0940,B,AFP_ENG_20051120.0462,22,0.09425,0.4091,0.01605,0.07143,4,4,0,(),1.44841,0.0218725,0.711832,1.05707
4,7,84,D0940,B,AFP_ENG_20051120.0462,16,0.09366,0.5625,0.02132,0.1333,4,1,1,(),1.49546,-0.714291,-0.187575,1.05973
5,7,85,D0940,B,AFP_ENG_20051120.0462,23,0.05475,0.25,0.0025,0.0125,6,4,0,(),0.858588,-0.247969,-0.42627,0.953042
6,7,86,D0940,B,AFP_ENG_20051120.0462,29,0.08846,0.3036,0.002688,0.009259,7,3,0,(),0.6734,0.70668,0.669349,0.93271
0,11,87,D0940,B,APW_ENG_20051121.0053,16,0.09385,0.5625,0.03151,0.2,4,3,0,(),2.38424,-0.502688,0.868453,1.264
1,11,88,D0940,B,APW_ENG_20051121.0053,13,0.06466,0.4808,0.01308,0.1042,4,0,0,(),1.22164,-1.01661,-0.326826,1.11525
2,11,89,D0940,B,APW_ENG_20051121.0053,23,0.07609,0.3295,0.01389,0.05952,6,0,0,(),0.384148,-0.560968,0.10757,0.97855
3,11,90,D0940,B,APW_ENG_20051121.0053,22,0.07802,0.3409,0.002688,0.0119,4,3,0,(),0.667386,-0.169009,-0.058503,0.965509
4,11,91,D0940,B,APW_ENG_20051121.0053,21,0.06285,0.3158,0.005376,0.02778,3,2,0,(),0.461021,-1.13973,-0.943245,0.916903
5,11,92,D0940,B,APW_ENG_20051121.0053,28,0.112,0.4135,0.02894,0.11,7,0,0,(),1.19852,-0.710382,-0.262655,0.97199
6,11,93,D0940,B,APW_ENG_20051121.0053,32,0.08101,0.2768,0.007803,0.02778,7,2,0,(),0.950898,0.0700896,-0.386339,0.913457
7,11,94,D0940,B,APW_ENG_20051121.0053,17,0.07001,0.3971,0.01058,0.0625,3,1,0,(),1.11575,-0.766419,-0.401085,0.997955
8,11,95,D0940,B,APW_ENG_20051121.0053,19,0.06813,0.3421,0,0,5,1,0,(),0.519935,-0.654353,-0.469102,0.948715
9,11,96,D0940,B,APW_ENG_20051121.0053,27,0.1051,0.4,0.02934,0.1146,8,4,0,(),1.56608,0.329763,0.70575,1.00904
10,11,97,D0940,B,APW_ENG_20051121.0053,24,0.09121,0.35,0.01058,0.04167,4,3,0,(),1.45158,0.194206,0.839199,1.03208
0,8,98,D0940,B,AFP_ENG_20051122.0138,33,0.1515,0.4394,0.02626,0.07812,8,4,0,(),1.75187,0.941194,3.40503,1.19005
1,8,99,D0940,B,AFP_ENG_20051122.0138,37,0.1179,0.3214,0.01362,0.03676,7,6,0,(),1.20701,0.363957,0.50771,0.998414
2,8,100,D0940,B,AFP_ENG_20051122.0138,8,0.03903,0.4688,0.005466,0.07143,2,0,0,(),0.475098,-1.24014,-0.974941,1.04532
3,8,101,D0940,B,AFP_ENG_20051122.0138,25,0.02849,0.1146,0,0,3,0,0,(),0.236315,-0.785707,-0.894958,0.89106
4,8,102,D0940,B,AFP_ENG_20051122.0138,35,0.1466,0.4,0.01058,0.02941,7,6,0,(),0.800776,0.984353,1.99041,0.969787
5,8,103,D0940,B,AFP_ENG_20051122.0138,27,0.09176,0.35,0.01033,0.04167,5,2,0,(),1.07524,-0.429586,-0.0963401,0.96519
6,8,104,D0940,B,AFP_ENG_20051122.0138,41,0.136,0.3421,0.02694,0.06757,9,1,0,(),0.971714,0.478593,0.765659,0.905222
7,8,105,D0940,B,AFP_ENG_20051122.0138,36,0.1225,0.3456,0.02382,0.06818,10,4,0,(),1.53144,0.965875,0.902498,0.969591
0,10,106,D0940,B,APW_ENG_20051124.0158,41,0.1701,0.4276,0.04229,0.1081,8,4,0,(),2.00812,1.94175,5.16277,1.23117
1,10,107,D0940,B,APW_ENG_20051124.0158,23,0.1001,0.4318,0.02455,0.1071,2,7,0,(),1.98819,0.166315,1.16696,1.17954
2,10,108,D0940,B,APW_ENG_20051124.0158,28,0.1251,0.4286,0.02123,0.07407,10,0,0,(),1.15195,0.347474,0.694181,1.03997
3,10,109,D0940,B,APW_ENG_20051124.0158,32,0.09459,0.2903,0.0025,0.008333,6,6,0,(),0.83186,0.662982,0.662921,0.941761
4,10,110,D0940,B,APW_ENG_20051124.0158,24,0.04934,0.2065,0.0025,0.01136,3,7,0,(),0.690872,0.141781,-0.0218979,0.949584
5,10,111,D0940,B,APW_ENG_20051124.0158,32,0.08877,0.2833,0.01075,0.03448,7,1,0,(),0.351324,0.414819,0.276358,0.889748
6,10,112,D0940,B,APW_ENG_20051124.0158,26,0.08812,0.3269,0.01058,0.04,7,1,0,(),0.852718,-0.187469,0.175892,0.962511
7,10,113,D0940,B,APW_ENG_20051124.0158,27,0.09121,0.3017,0.01058,0.03571,5,2,0,(),1.26602,0.367166,0.652697,0.994759
8,10,114,D0940,B,APW_ENG_20051124.0158,29,0.1073,0.3942,0.02295,0.09,7,2,0,(),1.10264,-0.132868,0.528569,0.974083
9,10,115,D0940,B,APW_ENG_20051124.0158,12,0.03117,0.2727,0.002525,0.025,5,0,0,(),0.227179,-1.21392,-0.869804,0.935477
0,23,0,D0941,B,NYT_ENG_20050114.0054,28,0.148,0.56,0.03306,0.125,5,4,0,(),2.13783,0.439023,2.52283,1.23009
1,23,1,D0941,B,NYT_ENG_20050114.0054,38,0.1247,0.3092,0.01288,0.03378,10,1,0,(),0.931643,0.808439,1.07118,0.99527
2,23,2,D0941,B,NYT_ENG_20050114.0054,24,0.08108,0.369,0.01581,0.075,4,5,0,(),1.34698,-0.253587,0.0513755,1.07876
3,23,3,D0941,B,NYT_ENG_20050114.0054,22,0.08786,0.4125,0.005,0.02632,1,0,0,(),0.430641,-0.764564,-0.854775,0.933662
4,23,4,D0941,B,NYT_ENG_20050114.0054,14,0.1124,0.7679,0.05913,0.4423,4,0,0,(),1.19763,-1.15702,-0.59659,1.05576
5,23,5,D0941,B,NYT_ENG_20050114.0054,23,0.09052,0.4048,0,0,4,4,0,(),0.754534,-0.197362,-0.333082,0.950967
6,23,6,D0941,B,NYT_ENG_20050114.0054,16,0.07488,0.4667,0.01331,0.08929,4,1,0,(),0.871754,-0.573326,-0.0801425,1.02997
7,23,7,D0941,B,NYT_ENG_20050114.0054,31,0.1293,0.4138,0.02619,0.08929,9,1,0,(),1.00826,0.114836,0.0441429,0.954802
8,23,8,D0941,B,NYT_ENG_20050114.0054,27,0.05003,0.1979,0.005625,0.02174,3,8,0,(),0.94227,0.334317,0.313381,0.979093
9,23,9,D0941,B,NYT_ENG_20050114.0054,45,0.1512,0.3393,0.011,0.02439,10,9,0,(),1.03899,1.78644,1.34884,0.916459
10,23,10,D0941,B,NYT_ENG_20050114.0054,19,0.07674,0.3816,0.0075,0.04167,4,0,0,(),0.70641,-0.449899,0.0302691,0.99538
11,23,11,D0941,B,NYT_ENG_20050114.0054,16,0.06408,0.3906,0.035,0.2333,5,1,0,(),0.477447,-0.201511,-0.52848,0.965278
12,23,12,D0941,B,NYT_ENG_20050114.0054,22,0.07179,0.3068,0.011,0.04762,4,1,0,(),0.521237,0.170841,-0.121696,0.931464
14,23,14,D0941,B,NYT_ENG_20050114.0054,32,0.1059,0.3226,0.021,0.06667,8,1,0,(),0.793935,0.974067,0.35605,0.908582
15,23,15,D0941,B,NYT_ENG_20050114.0054,38,0.149,0.3889,0.01081,0.02857,3,12,0,(),1.82369,0.928426,1.68295,1.03757
16,23,16,D0941,B,NYT_ENG_20050114.0054,29,0.107,0.3448,0,0,8,4,0,(),1.19979,1.18814,1.07578,0.997624
17,23,17,D0941,B,NYT_ENG_20050114.0054,40,0.202,0.4808,0.01663,0.03947,8,4,0,(),1.29179,0.740494,1.12909,0.942547
18,23,18,D0941,B,NYT_ENG_20050114.0054,18,0.05825,0.3056,0.005,0.02941,7,1,0,(),0.603738,-0.244076,-0.406484,0.965002
19,23,19,D0941,B,NYT_ENG_20050114.0054,27,0.09771,0.3558,0.008125,0.03,7,1,0,(),0.442408,0.35736,0.00376646,0.900875
20,23,20,D0941,B,NYT_ENG_20050114.0054,26,0.0852,0.32,0,0,6,0,0,(),0.270634,0.12426,-0.332397,0.880061
21,23,21,D0941,B,NYT_ENG_20050114.0054,10,0.01873,0.1944,0,0,2,1,0,(),0.27483,-1.22279,-0.915824,0.970853
22,23,22,D0941,B,NYT_ENG_20050114.0054,29,0.1014,0.3393,0.002688,0.009259,8,3,0,(),0.518904,0.792806,0.269472,0.896238
0,25,23,D0941,B,LTW_ENG_20050114.0114,42,0.2008,0.475,0.02831,0.07051,12,2,0,(),1.6176,1.7225,4.77761,1.18984
1,25,24,D0941,B,LTW_ENG_20050114.0114,32,0.104,0.325,0.01431,0.0431,8,1,0,(),1.00874,0.946921,1.02411,1.02475
2,25,25,D0941,B,LTW_ENG_20050114.0114,19,0.05391,0.2941,0.003125,0.01562,5,1,0,(),0.709579,-0.270555,-0.215999,1.01917
3,25,26,D0941,B,LTW_ENG_20050114.0114,11,0.06045,0.5,0.009375,0.075,3,0,0,(),0.397988,-0.759642,-0.851893,0.972058
4,25,27,D0941,B,LTW_ENG_20050114.0114,8,0.03933,0.4688,0,0,2,0,0,(),0.381641,-1.49567,-1.11935,1.00328
6,25,29,D0941,B,LTW_ENG_20050114.0114,36,0.108,0.3203,0.002688,0.008065,6,5,0,(),1.02648,0.846941,0.922359,0.957993
7,25,30,D0941,B,LTW_ENG_20050114.0114,27,0.1444,0.5833,0.0925,0.4022,5,1,1,(),0.615212,-0.163391,0.498042,0.965952
8,25,31,D0941,B,LTW_ENG_20050114.0114,47,0.1379,0.2826,0.01331,0.02778,17,1,0,(),0.723808,2.94472,2.38958,0.887852
9,25,32,D0941,B,LTW_ENG_20050114.0114,17,0.06338,0.3529,0,0,5,1,0,(),0.490621,-0.260456,-0.072968,0.967872
10,25,33,D0941,B,LTW_ENG_20050114.0114,39,0.1291,0.3311,0.01844,0.04861,8,4,0,(),1.54222,1.42566,1.68739,1.00116
11,25,34,D0941,B,LTW_ENG_20050114.0114,28,0.122,0.4259,0.002688,0.009615,8,2,0,(),0.810431,0.218176,0.0704103,0.937914
12,25,35,D0941,B,LTW_ENG_20050114.0114,25,0.06011,0.25,0.0025,0.01136,6,6,0,(),0.856312,0.464247,0.166487,0.971699
13,25,36,D0941,B,LTW_ENG_20050114.0114,29,0.1041,0.3611,0.01663,0.05769,7,1,0,(),0.836021,0.644576,0.383928,0.936831
14,25,37,D0941,B,LTW_ENG_20050114.0114,47,0.1373,0.2955,0.00875,0.01744,7,7,0,(),1.04813,1.84747,2.54704,0.94409
15,25,38,D0941,B,LTW_ENG_20050114.0114,37,0.1224,0.3594,0.002688,0.008065,4,9,0,(),1.65744,1.18406,1.55846,1.0024
16,25,39,D0941,B,LTW_ENG_20050114.0114,38,0.1201,0.3125,0.02288,0.05714,5,14,0,(),0.491277,2.04846,1.3367,0.899344
17,25,40,D0941,B,LTW_ENG_20050114.0114,46,0.157,0.3598,0.01413,0.03125,12,1,0,(),0.687013,1.79398,1.99188,0.888565
18,25,41,D0941,B,LTW_ENG_20050114.0114,11,0.02139,0.2222,0,0,2,0,0,(),0.458917,-1.1746,-1.09504,0.978434
19,25,42,D0941,B,LTW_ENG_20050114.0114,21,0.04853,0.225,0,0,4,6,0,(),0.546395,0.401108,-0.185357,0.944621
20,25,43,D0941,B,LTW_ENG_20050114.0114,21,0.09749,0.45,0.01,0.05263,3,1,0,(),1.13152,-1.0484,-0.449227,0.985482
21,25,44,D0941,B,LTW_ENG_20050114.0114,29,0.1,0.3519,0.01,0.03846,7,4,0,(),0.972444,0.54302,0.664847,0.967896
22,25,45,D0941,B,LTW_ENG_20050114.0114,8,0.02387,0.3214,0.0025,0.04167,1,0,0,(),0.549446,-1.84149,-1.48352,0.974394
23,25,46,D0941,B,LTW_ENG_20050114.0114,9,0.04749,0.5,0,0,2,0,0,(),0.0654155,-1.56387,-1.50659,0.926142
